review_id,review_title,review_date,review_rating,review_content,review_location
65b4e4ca6d4f3f43bead5ce1,Great service,2024-01-27,5,Great service from Andrea - very patient with all of our questions. Also got a great deal in the winter sale ..,GB
65b36b6de9b6e63e8dc4a558,Got what I wanted for a reasonable…,2024-01-26,5,Got what I wanted for a reasonable price and it arrived on time and with good communication,GB
65ad0cd35ac2bd94508e7407,100% Recommend,2024-01-21,5,"Dale was absolutely fantastic, we told him our requirements for a treadmill and within 20 minutes he had us happy and sorted. Top Work!",GB
65ad04a50c2542b7c1d4f4de,Fabulous service!,2024-01-21,5,"Fabulous service again from the staff in the leeds store, especially Andrea who went out of her way to ensure we got everything we needed.Would highly recommend",GB
65ad03e5be449e7fb34b3b88,Excellent experience,2024-01-21,5,Excellent experience. Great showroom to actually try equipment. Dale was brilliant at explaining the options for us . Very happy customers.,GB
65ac256eb54a946c55fed15c,Great service,2024-01-20,5,"Great service, input and advice as always.",GB
65ac00064248eda7154dd0e9,Powerhouse fitness 👍🏻👍🏻,2024-01-20,5,"Visited Powerhouse fitness to look at exercise bikes.Josh served me and was very helpful ,friendly & honest about different bikes.His advice helped me a lot in deciding what would suit me and i ended up buying a bike.I would recommend Powerhouse fitness.Thanks again Josh.  😊👍🏻",GB
65abfcd39007a1721ee7b646,Recommended,2024-01-20,5,Emma at the Glasgow store was very helpful and explained all my options clearly. She was also very prompt to reply to my subsequent email queries.,GB
65abd0b334126adc1b6226b5,Brilliant Sean,2024-01-20,5,I telephoned this morning & spoke to Sean who was very understanding & professional about my problems.  I then went to the store & Sean listened & suggested bikes suitable for my needs. I had utmost confidence in him & his advice especially as I’m 70 years of age. I was overwhelmed about which bike & type of bike to purchase & Sean quickly put me at ease & suggested various options before I finally chose my new bike. Sean was a true professional & exceptionally knowledgeable. I can’t wait to use my new bike.,GB
65abc97ce09d27e248b65d06,Great service,2024-01-20,5,Great service. Good quality products. Highly recommend,GB
65abc6568ccaa3cf502f9b94,Josh from aberdeen was really helpful…,2024-01-20,5,Josh from aberdeen was really helpful on online chat. great service !,GB
65abc2f34c8e6117a1c9a638,Had a great experience with customer…,2024-01-20,5,"Had a great experience with customer services, Roberto was very helpful and reassuring.Thank you.",GB
65abad4b64e2ff2bc987b15c,Great service,2024-01-20,5,"Great service, helpful staffLeeds store, Rob",GB
65aaa9df3074736ed1cd058e,Fantastic help with my order from josh,2024-01-19,5,,GB
65aa8a90f4be55d05f5dbfb2,great place where you are educated about the machines,2024-01-19,5,"Down to earth and not pushy at all, great salesman Josh that knew a great deal about the equipment.",GB
65aa395a0919a850d83c3c41,Equipment delivered quickly with no…,2024-01-19,5,Equipment delivered quickly with no problems - all you are looking for👍,GB
65aa319d81fc688dc54bdba7,Was great service I'd definitely buy…,2024-01-19,5,Was great service I'd definitely buy from this company again.,GB
65a973af3d3eddf73c34fb17,Called with a query,2024-01-18,5,"Called with a query, Emma answered the phone really quickly.  Got a quick clear answer and then helped to place my order immediately and helped me with a follow up call.  Excellent service.",GB
65a94e01211778bda71f8e86,Excellent experience thank you Emma,2024-01-18,5,"Excellent experience thank you Emma, will be back again soon",GB
65a8d996c1cd2ff4f42ba149,Delivery time shocking,2024-01-15,3,So was very easy to order what I wanted and got emails to let me no about delivery ect. I got told in the email that Delivery time was 3 to 5 days witch was fine. I have now been told by email from the delivery company that I can't get my order till the 23rd witch will be 9days from ordering. When you pay £1000 for something you really don't expect it to take that long for delivery. Very disappointed the fact they have it for delivery on the 18th of January and not delivering till the 23rd is shocking.,GB
65a87e9c1a1cdaf0f15039a3,Very helpful with a question about delivery,2024-01-12,5,"I've shopped at Powerhouse once before and had a good experience so decided to shop here again for a big purchase with potential complications for a courier in delivery due to my location.I emailed my question and a chap called Tam, in the Glasgow store, helped me get things organised with a courier to allow me to go ahead with my order.Tam came across as a genuinely helpful, pleasant person who seems to care about his job and customers and was very patient with my queries.Superb customer service which gives me the confidence to make Powerhouse-fitness my go to shop.",GB
65a839c37d6b34d612e7fb82,Excellent customer service by George in Edinburgh,2024-01-17,5,"We had the pleasure of being assisted by George in choosing equipment for our home gym, and I must say it was an outstanding experience. George not only listened attentively to our needs but also provided excellent recommendations tailored to our requirements.What truly impressed us was George's extensive knowledge in the field. He seemed to know everything about the equipment and its features, giving us the impression that he must be the owner of the place. It turns out he's just exceptionally passionate about what he does, and it truly shines through in his expertise and customer service.If you're looking for a knowledgeable and passionate individual to help you with your fitness needs, George is the go-to person.Thank you, George, for your outstanding service!",GB
65a80656dc47f1ba7caadde8,Josh was brilliant,2024-01-17,5,"Josh was fast, efficient and made everything clear and easy!",GB
